id,he_thong_id,don_vi,tram,he_thong_folder,gp_so,gp_ngay,gp_han,gp_cu,ten_he_thong_theo_gp,nam_sx_gp,he_thong_csdl,trang_thai_doi_chieu,kieu_thiet_bi,so_san_xuat,noi_san_xuat,muc_dich,pham_vi,ma_dia_chi,dia_diem,thoi_gian,thanh_phan_theo_gp,created_at,updated_at,attrs,luu_tru
5bedcf13-bdac-412f-a7aa-695a0604917d,1048831c-985f-452d-a1ea-8e832d6eb690,CLA,Đài KSKL Chu Lai,,971/GP-CHK,2026-02-27,2028-03-01,,"Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số)",2023,,,"Thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số 1.1006.54.080",09230017,Đức,Làm dự phòng đo các yếu tố khí tượng và cung cấp số liệu phục vụ hoạt động bay,Khu vực Cảng hàng không Chu Lai,Không áp dụng,"Cảng hàng không Chu Lai, xã Núi Thành, TP. Đà Nẵng",24/24h,"Tên: Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số) || Model: Thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số 1.1006.54.080 || Serial: 09230017 || SX: Đức Năm sản xuất: 2023 || Tính năng: Đo nhiệt độ (Phạm vi đo -40÷850C, độ chính xác ±0.10C, độ phân giải 0.10C); Đo độ ẩm (Phạm vi đo 0% ÷100%RH, độ chính xác ±1.5%RH, độ phân giải 0.1% RH); Đo khí áp (Phạm vi đo 300 ÷ 1200 hPa, độ chính xác ±0.25 hPa trong giải 800 ÷ 1100 hPa và ±0.5 hPa trong giải 600 ÷ 800 hPa, độ phân giải 0.1 hPa). [PB] || Cảm biến/thành phần: 1. Tên thiết bị: Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số; Serviceability of AWOS Sensors/ Tình trạng hoạt; động của thiết bị đo; liệu hệ thống/ thiết bị đo dự phòng; sensors and central data processing system / Nhật ký; d) Regular physical inspection of all sensors and Hậu kiểm; 3.4.3 Calibration of measuring sensors / Hiệu chuẩn thiết bị; liệu hướng dẫn về hiệu chuẩn thiết bị đo tại đơn vị; c) Availability of periodic sensor calibration Records; Hậu kiểm; sensor failures Technical supervision position / Khả practices; năng theo dõi hoạt động liên tục của các thiết bị đo - DOC 9837 – Manual on; (cảm biến đo)/ chức năng cảnh báo lỗi dữ liệu của hệ - Standards for AWOS (TCCS; 3.5.1 Availability of lightning protection on all sensors / Hệ N/A",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
2c46591b-d671-4c59-8b46-9651404e6dd1,1b3bf7aa-db38-4e39-8990-37542b798b5f,CLA,Đài KSKL Chu Lai,,5852/GP-CHK,2025-11-27,2027-12-20,,Hệ thống chuyển mạch thoại (VCCS),2016,,,R&S VCS-4G,6424049796870,Rumania,Phục vụ điều hành bay,Tại Đài KSKL Chu Lai - Cảng hàng không Chu Lai,Không áp dụng,Đài KSKL Chu Lai - Cảng hàng không Chu Lai,24/24h,"Tên: Hệ thống chuyển mạch thoại (VCCS). - || Model: R&S VCS-4G || Serial: 6424049796870 || SX: Rumania. Năm sản xuất: 2016 || Tính năng: Hệ thống có chức năng điều khiển chuyển mạch các kênh thoại radio và telephone, gồm có: 01 server lưu trữ cấu hình và giám sát hệ thống; 04 bảng điều khiển cho 04 vị trí khai thác (mỗi vị trí khai thác có 02 đường ghi âm riêng biệt cho radio và telephone); 01 workstation cho vị trí quản lý giám sát hệ thống; 02 khối giao tiếp thoại radio 4 dây E&M; 01 khối giao tiếp thoại telephone; 02 switch chuyển mạch hoạt động theo cấu hình chính/dự phòng || Kênh/thành phần: Tính năng kỹ thuật chính: Hệ thống có chức năng điều khiển chuyển mạch các kênh",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
5b871a04-f527-43c5-bf65-49078df42c11,1b4a53cd-3661-4222-9fa9-7bedea9738c0,CLA,Đài KSKL Chu Lai,,4892/GP-CHK,2024-09-24,2026-10-01,,Trạm thu dữ liệu giám sát phụ thuộc tự động - quảng bá (ADS-B),2022,,,Máy thu ADS-B AX 680,"Receiver/Site Monitor: 00913/2138429, 00915/2138430","Thales, Đức","Hỗ trợ điều hành bay TWR Chu Lai; tăng cường dự phòng tầm phủ ra đa giám sát cho CTL/APP Đà Nẵng, ACC Hà Nội, ACC Hồ Chí Minh","Tầm phủ 463 km (tùy theo mực bay, trong điều kiện tầm nhìn thẳng)","SIC 197, SIC 198","Đài KSKL Chu Lai, Cảng HK Chu Lai; tọa độ WGS-84: 15°24′37,96″B - 108°42′22,67″Đ",24/24h,"Tên: Trạm thu dữ liệu giám sát phụ thuộc tự động - quảng bá (ADS-B) || Model: Máy thu ADS-B AX 680 || Serial: (Reciever/Site Monitor): 00913/2138429, 00915/2138430 || SX: Hãng Thales, Đức. Năm sản xuất: 2022 || Tính năng: Tại phụ lục kèm theo || Mã/SIC: SIC 197, SIC 198 || phụ lục kèm theo: 9. Địa điểm đặt thiết bị: Đài KSKL Chu Lai, Cảng HK Chu Lai; Tọa độ WGS-84: 15024’37,96” -108042’22,67” Đ || Phụ lục: (Kèm theo Giấy phép số: 4892 /GP-CHK ngày 24 tháng 09 năm 2024); ➢ Hệ thống máy thu ADS-B tại Đài KSKL Chu Lai gồm 02 máy thu hoạt động; độc lập trên tần số 1090 MHz. Hệ thống có khả năng giám sát tối thiểu 400; máy bay trong tầm phủ; tốc độ xử lý bản tối thiểu 1.500 bản tin/giây; ➢ Thiết bị giám sát, điều khiển tại chỗ LCMS được và thiết bị đầu cuối hiển thị; dữ liệu giám sát ADS-B được đặt tại đài KSKL Chu Lai; ➢ Thiết bị điều khiển, giám sát từ xa bằng hệ thống RCMS được đặt tại Phòng; thống này kết nối với hệ thống tích hợp và xử lý dữ liệu ADS-B tại ATCC Hà; Nội, AACC Hồ Chí Minh); + Hệ thống tích hợp và xử lý dữ liệu ADS-B của ATTECH./",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
9aba0ee3-5a85-486c-b6b9-e0541bad9d64,e2f73bec-33d4-43be-b628-2a40bdf01221,CRA,APP/TWR Cam Ranh,,619/GP-CHK,2025-02-07,2027-02-12,2204/GP-CHK,Máy thu phát VHF thoại không - địa,"2010, 2024",,,Máy thu phát: XU4200; máy phát: TA-7650; máy thu: RA-7203,"Máy chính: 100107 (XU4200); máy dự phòng: 100231, 104268, 104270 (XU4200); 20939 (TA-7650), 21051 (RA-7203)","Đức, Na Uy",Điều hành bay (TWR Cam Ranh),Bán kính R = 15 km,Không,"APP/TWR Cam Ranh, Cảng HKQT Cam Ranh; tọa độ WGS-84: 12°00′13,98″B - 109°12′52,80″Đ",24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy thu phát: XU4200, máy phát: TA-7650, máy thu: RA-7203 || Serial: Máy chính: 100107 (XU4200); máy dự phòng: 100231, 104268, 104270 (XU4200); 20939 (TA-7650), 21051 (RA-7203) || SX: Đức, Na Uy. Năm sản xuất: 2010, 2024 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính - dự phòng; điều chế AM; tần số làm việc 118,2 MHz; công suất 50W; phân cực đứng; phương thức phát 6K80A3E; độ nhạy máy thu 1µV; ăng ten cao 10 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa; Mục đích sử dụng: Điều hành bay (TWR Cam Ranh); Địa điểm đặt thiết bị: APP/TWR Cam Ranh, Cảng HKQT Cam Ranh",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
d342b76b-b1ae-44a8-bb66-7ee0ce9d466e,6cba7a87-8f90-4d07-8bea-2f196ccfa6b6,CRA,APP/TWR Cam Ranh,,5415/GP-CHK,2025-11-07,2027-11-15,4547/GP-CHK,Máy thu phát VHF thoại không - địa,"2019, 2010",,,"Máy phát: Park Air T6T; máy thu: Park Air T6R; máy thu phát: Park Air T6TR, XU-4200",Máy chính: 274264 (T6T); 274157 (T6R); Máy dự phòng: 274265 (T6T); 173704 (T6R); 274268 (T6TR); 104268 (XU4200),"Anh, Đức",Điều hành bay (APP Cam Ranh),Tầm phủ 74 km,Không,"APP/TWR Cam Ranh, Cảng HKQT Cam Ranh; tọa độ WGS-84: 12°00′13,98″B - 109°12′52,80″Đ",24/24h,"Tên: Máy thu phát VHF thoại không – địa || Model: Máy phát: Park Air T6T; máy thu: Park Air T6R; máy thu phát: Park Air - T6TR, XU-4200 || Serial: Máy chính: 274264 (T6T); 274157 (T6R); Máy dự phòng: 274265 (T6T); 173704 (T6R); 274268, (T6TR); 104268 (XU4200) || SX: Anh, Đức. Năm sản xuất: 2019, 2010 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính và dự phòng; điều chế AM; tần số làm việc 127,9 MHz; công suất phát tối đa 50W; phân cực đứng; độ nhạy máy thu 1µV; phương thức phát 6K80A3E; ăng ten cao 8 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không – địa; Mục đích sử dụng: Điều hành bay (APP Cam Ranh); Địa điểm đặt thiết bị: APP/TWR Cam Ranh, Cảng HKQT Cam Ranh",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
f398c4fb-0d0d-4328-a1e3-2ddf42d09540,0ce7ee20-8254-4462-a388-b0a989109c17,CRA,APP/TWR Cam Ranh,,625/GP-CHK,2025-02-07,2027-02-12,2205/GP-CHK,Máy thu phát VHF thoại không - địa,"2019, 2010, 2024",,,"Máy phát: Park Air T6T, Jotron TA-7650; máy thu: Park Air T6R, Jotron RA-7203; máy thu phát: Park Air T6TR; R&S XU4200","Máy chính: 274266 (T6T); 274159 (T6R). Máy dự phòng: 274267 (T6T), 274156 (T6R), 20939 (TA-7650), 21051 (RA-7203), 274268 (T6TR); 104270, 104268 (XU4200)","Anh, Đức, Na Uy",Điều hành bay (APP/TWR Cam Ranh - Dự phòng),Bán kính R = 74 km,Không,"APP/TWR Cam Ranh, Cảng HKQT Cam Ranh; tọa độ WGS-84: 12°00′13,98″B - 109°12′52,80″Đ",24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy phát: Park Air T6T, Jotron TA-7650; máy thu: Park Air T6R, Jotron RA-7203; máy thu phát: Park Air T6TR; R&S XU4200 || Serial: Máy chính: 274266 (T6T); 274159 (T6R). Máy dự phòng: 274267 (T6T), 274156 (T6R), 20939 (TA-7650), 21051 (RA-7203), 274268 (T6TR); 104270, 104268 (XU4200) || SX: Anh, Đức, Na Uy. Năm sản xuất: 2019, 2010, 2024 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính - dự phòng; điều chế AM; tần số làm việc 124,35 MHz; công suất 50W; phân cực đứng; phương thức phát 6K80A3E; độ nhạy máy thu 1µV; ăng ten cao 15 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa; Mục đích sử dụng: Điều hành bay (APP/TWR Cam Ranh - Dự phòng); Địa điểm đặt thiết bị: APP/TWR Cam Ranh, Cảng HKQT Cam Ranh",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
bf7d6064-1294-427a-ab93-0ef256ddd5f2,12ae8cb7-c2ed-40fd-ad8f-ba6fdea2131b,CRA,APP/TWR Cam Ranh,,623/GP-CHK,2025-02-07,2027-02-12,745/GP-CHK,Máy thu phát VHF thoại không - địa,"2008, 2019, 2024",,,"Máy thu phát R&S XU4200, Park Air T6TR; Máy phát: Jotron TA-7650; máy thu Jotron RA-7203","Máy chính: 104269 (XU4200). Máy dự phòng: 100100, 104268, 104270 (XU4200); 274268 (T6TR); 19712, 20939 (TA-7650), 19739, 21051 (RA-7203)","Anh, Đức, Na Uy","Liên lạc trên tần số khẩn nguy 121,5 MHz (APP/TWR/GCU Cam Ranh)",Bán kính R = 74 km,Không,"APP/TWR Cam Ranh, Cảng HKQT Cam Ranh; tọa độ WGS-84: 12°00′13,98″B - 109°12′52,80″Đ",24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy thu phát R&S XU4200, Park Air T6TR; Máy phát: Jotron TA-7650, máy thu Jotron RA-7203 || Serial: Máy chính: 104269 (XU4200). Máy dự phòng: 100100, 104268, 104270 (XU4200); 274268 (T6TR); 19712, 20939 (TA-7650), 19739, 21051 (RA-7203) || SX: Anh, Đức, Na Uy. Năm sản xuất: 2008, 2019, 2024 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính - dự phòng; điều chế AM; tần số làm việc 121,5 MHz; công suất 50W; phân cực đứng; phương thức phát 6K80A3E; độ nhạy máy thu 1µV; ăng ten cao 15 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa; Mục đích sử dụng: Liên lạc trên tần số khẩn nguy 121,5 MHz (APP/TWR/GCU; Địa điểm đặt thiết bị: APP/TWR Cam Ranh, Cảng HKQT Cam Ranh",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
3d884cba-f867-471c-96bf-390dbc5e95c0,0f5f4e80-ae06-4210-ac84-b9a5a5909825,CRA,APP/TWR Cam Ranh,,2834/GP-CHK,2025-07-14,2027-07-30,,Hệ thống chuyển mạch thoại (VCCS),2020,,,Frequentis VCS3020X,VCS 3020X Rel 8.0,Áo,Phục vụ điều hành bay,"Trung tâm Kiểm soát Tiếp cận, Tại sân Cam Ranh - Cảng HKQT Cam Ranh",Không,"Trung tâm Kiểm soát Tiếp cận, Tại sân Cam Ranh - Cảng HKQT Cam Ranh",24/24h,"Tên: Hệ thống chuyển mạch thoại (VCCS) || Model: Frequentis VCS3020X || Serial: VCS 3020X Rel 8.0 || SX: Áo. Năm sản xuất: 2020 || Tính năng: Hệ thống chuyển mạch thoại bao gồm: 02 phần lõi chuyển mạch hoạt động song song. 01 server và 01 máy tính giám sát, bảo trì. 15 giao tiếp vô tuyến và giao tiếp thoại. 13 đầu cuối khai thác tại các vị trí sau: 02 bản khai thác: EC chính, PLC chính cho APP; 02 bản khai thác: EC dự phòng, PLC dự phòng cho APP; 01 bàn khai thác cho Kíp trưởng APP; 02 bàn khai thác: EC, PLC cho TWR; 02 bàn khai thác: EC, PLC cho GCU; 01 bản khai thác cho Kíp trưởng TWR; 02 bản khai thác (EC, PLC): dự phòng; 01 bàn khai thác cho trực kỹ thuật (tại phòng thiết bị)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
871f4122-3fd7-44ca-ba61-37fba963fe82,84d8fc04-de52-4ea1-b9fb-21d080b27ae5,CRA,APP/TWR Cam Ranh,,2835/GP-CHK,2025-07-14,2027-07-18,4025/GP-CHK,Thiết bị ghi âm,2019,,,AR-32-A/Attech,Máy chính: 002; Máy dự phòng: 003,Việt Nam,Ghi âm liên lạc thoại không - địa (A/G) và địa - địa (G/G),"Trung tâm Kiểm soát tiếp cận, tại sân Cam Ranh - Cảng HKQT Cam Ranh",Không,"Trung tâm Kiểm soát tiếp cận, tại sân Cam Ranh - Cảng HKQT Cam Ranh",24/24h,"Tên: Thiết bị ghi âm || Model: AR-32-A/Attech || Serial: Máy chính: 002; Máy dự phòng: 003 || SX: Việt Nam. Năm sản xuất: 2019 || Tính năng: Thiết bị ghi âm AR-32-A/Attech có 48 kênh ghi; lưu trữ trên 02 ổ đĩa cứng (dung lượng 02x1TB); lưu trữ bên ngoài thông qua 01 ổ DVD-RAM (dung lượng 4.7GB). (Chi tiết các kênh ghi như trong phụ lục kèm theo) || phụ lục kèm theo): 9. Địa điểm đặt thiết bị: Trung tâm Kiểm soát tiếp cận, tại sân Cam Ranh - Cảng HKQT || Phụ lục: Danh mục các kênh ghi âm tại APP/TWR Cam Ranh; (Kèm theo Giấy phép số: 2835 /GP-CHK ngày 14 tháng 07 năm 2025); Stt Nội dung kênh ghi Ghi chú; 1 CWP EC TWR - Radio Ghi âm radio vị trí CWP EC TWR; 2 CWP EC TWR - Phone Ghi âm thoại vị trí CWP EC TWR; 3 CWP PLC TWR - Radio Ghi âm radio vị trí CWP PLC TWR; 4 CWP PLC TWR - Phone Ghi âm thoại vị trí CWP PLC TWR; 5 CWP QS PLC TWR Ghi âm radio và thoại vị trí CWP PLC QS TWR; 6 GCU EC TWR Ghi âm radio và thoại vị trí CWP EC GCU TWR; 7 GCU PLC TWR Ghi âm radio và thoại vị trí CWP PLC GCU TWR; 8 CWP SUP TWR Ghi âm radio và thoại vị trí CWP SUP TWR; 9 CWP EC 01 APP - Radio Ghi âm radio vị trí CWP EC 01 APP; 10 CWP EC 01 APP - Phone Ghi âm thoại vị trí CWP EC 01 APP; 11 CWP PLC 01 APP - Radio Ghi âm radio vị trí CWP PLC 01 APP; 12 CWP PLC 01 APP - Phone Ghi âm thoại vị trí CWP PLC 01 APP; 13 CWP EC 02 APP - Radio Ghi âm radio vị trí CWP EC 02 APP; 14 CWP EC 02 APP - Phone Ghi âm thoại vị trí CWP EC 02 APP; 15 CWP PLC 02 APP - Radio Ghi âm radio vị trí CWP PLC 02 APP; 16 CWP PLC 02 APP - Phone Ghi âm thoại vị trí CWP PLC 02 APP; 17 CWP SUP APP Ghi âm radio và thoại vị trí CWP SUP APP; 18 CWP SUP TECH Ghi âm radio và thoại vị trí CWP SUP TECH; 19 VHF A/G 118.2 MHz-Main Máy thu tần số 118.2 MHz Main; 20 VHF A/G 118.2 MHz-Standby Máy thu tần số 118.2 MHz Standby; 21 VHF A/G 124.35 MHz-Main Máy thu tần số 124.35 MHz Main; 22 VHF A/G 124.35 MHz- Standby Máy thu tần số 124.35 MHz Standby; 23 VHF A/G 121.5 MHz-Main Máy thu tần số 121.5 MHz Main;",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
efee5221-0201-4f0e-bc48-fced966050e8,6796d9c4-efc7-400f-84f4-ac0e804526d8,CRA,APP/TWR Cam Ranh,,4026/GP-CHK,2024-08-09,2026-08-15,7467/GP-CHK,Ghi âm và ghi hình,2018,,,Attech - VVR - V1,Máy chính: 001; máy dự phòng: 002,Việt Nam,Phục vụ điều hành bay,"Trung tâm Kiểm soát Tiếp cận, tại sân Cam Ranh - Cảng HKQT Cam Ranh",Không,"Trung tâm Kiểm soát Tiếp cận, tại sân Cam Ranh - Cảng HKQT Cam Ranh",24/24h,"Tên: Ghi âm và ghi hình || Model: Attech - VVR - V1 || Serial: Máy chính: 001; máy dự phòng: 002 || SX: Việt Nam. Năm sản xuất: 2018 || Tính năng: Tính năng ghi âm: Thiết bị gồm 02 máy, hoạt động song song; mỗi máy gồm 16 kênh ghi thoại; lưu trữ trên 02 ổ đĩa cứng (dung lượng mỗi ổ 4TB). Tính năng ghi hình: Thiết bị gồm 02 máy (cấu hình đơn); số kênh ghi: 8 kênh (mỗi máy 4 kênh); lưu trữ trên 02 ổ đĩa cứng (dung lượng mỗi ổ 4TB) (Chi tiết các kênh ghi như trong Phụ lục kèm theo) || Phụ lục kèm theo): 9. Địa điểm đặt thiết bị: Trung tâm Kiểm soát Tiếp cận, tại sân Cam Ranh - Cảng HKQT || Phụ lục: Danh mục các kênh ghi âm, ghi hình tại APP/TWR Cam Ranh; (Kèm theo Giấy phép số: 4026 /GP-CHK ngày 09 tháng 08 năm 2024); Stt Nội dung kênh ghi Ghi chú; I. Kênh ghi dữ liệu; II. Kênh ghi thoại; 1 Hotline TWR - ACC Hotline TWR Cam Ranh - ACC HCM; 2 Hotline APP - ACC1 Hotline APP Cam Ranh - ACC HCM/ Sector 1; 3 Hotline APP - ACC2 Hotline APP Cam Ranh - ACC HCM/ Sector 2; 4 Hotline APP - ACC5 Hotline APP Cam Ranh - ACC HCM/ Sector 5; 5 VHF 127.90MHz Rx Máy thu VHF 127.90 MHz Main; 6 VHF 127.90MHz Rx Máy thu VHF 127.90 MHz Standby; 7 VHF T6TR Máy thu phát VHF T6TR tại APP; 8 3989913 Điện thoại VNPT, đặt tại Đội TWR Cam Ranh; 9 3989935 Điện thoại VNPT, đặt tại Đội An ninh; 10 3989975 Điện thoại VNPT, đặt tại APP Cam Ranh; 11 Tel_6726 PBX QLBMN, dùng cho khí tượng; 12 Tel_6728 PBX QLBMN, đặt tại Đội kỹ thuật; 13 Tel_6828 PBX QLBMN, đặt tại APP Cam Ranh; 14 210 Điện thoại nội bộ Cảng HKQT Cam Ranh (Đội An ninh); 15 212 Điện thoại nội bộ Cảng HKQT Cam Ranh (Đội Kỹ thuật)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
2db54885-8ee1-4577-9a08-a579b348ecfa,5ae20f2b-30dc-409c-95db-68b98b79c94e,CRA,APP/TWR Cam Ranh,,992/GP-CHK,2026-02-27,2028-03-10,4340/GP-CHK,Hệ thống quan trắc thời tiết tự động OPTIMET,2011,,,OPTIMET,BJQ8B2S; CJQ8B2S,Úc (MTECH SYSTEM),Quan trắc và báo cáo thời tiết sân bay phục vụ hoạt động bay,Khu vực Cảng HKQT Cam Ranh,Không áp dụng,"Cảng HKQT Cam Ranh, tỉnh Khánh Hòa",24/24h,"Tên: Hệ thống quan trắc thời tiết tự động OPTIMET || Model: OPTIMET || Serial: BJQ8B2S; CJQ8B2S || SX: Hãng MTECH SYSTEM, Úc. Năm sản xuất: 2011 || Tính năng: Trong Phụ lục kèm theo || Phụ lục kèm theo: 9. Địa điểm đặt thiết bị: Cảng HKQT Cam Ranh, tỉnh Khánh Hòa. MET.AWS.00001 || PHỤ LỤC: Tính năng kỹ thuật Hệ thống quan trắc thời tiết tự động OPTIMET; tại Cảng HKQT Cam Ranh; (Kèm theo Giấy phép số 992 /GP-CHK ngày 27/02/2026); Thiết bị ngoài trời: Hệ thống truyền dẫn kết nối với các thiết bị đo đặt tại các vị trí dọc; - Vị trí đầu CHC 20R:; + 01 bộ cảm biến đo hướng và tốc độ bề mặt 4.3820.00.300; + 01 bộ cảm biến đo tầm nhìn 6498-V; - Vị trí giữa:; + 01 bộ cảm biến đo hướng và tốc độ gió bề mặt 4.3820.00.300; + 01 bộ cảm biến đo nhiệt độ, độ ẩm HMP155D; + 01 bộ cảm biến đo khí áp PTB 330; + 01 cảm biến đo mưa 915-RG; + 01 bộ cảm biến đo hiện tượng thời tiết 6000-PWS; + 01 cảm biến đo dông 6500-AC; - Vị trí đầu CHC 02L:; + 01 bộ cảm biến đo hướng và tốc độ bề mặt 4.3820.00.200; + 01 bộ cảm biến đo tầm nhìn 6498-V đầu CHC 02L; + 01 cảm biến đo độ sáng nền; - 01 bộ cảm biến đo độ cao trần mây 8339-G+ cách đầu CHC 02L 672; - 01 bộ cảm biến đo độ cao trần mây 8339-G+ cách đầu CHC 20R 372; b) Thiết bị trong nhà:; - 02 máy tính chủ xử lý số liệu quan trắc, lưu trữ số liệu khí tượng và kết nối; AMHS (VVCRYMYW) tại Phòng thiết bị Trung tâm Kiểm soát Tiếp cận-Tại sân Cam; - 02 máy tính tạo điện văn METAR, thống kê số liệu cho bộ phận khí tượng đặt; - 04 máy tính hiển thị số liệu: 02 máy đặt tại APP Cam Ranh; 01 máy đặt tại; TWR Cam Ranh; 01 máy đặt tại GCU Cam Ranh; - 01 màn hình hiển thị số liệu khí tượng đặt tại Phòng AOC - Cảng HKQT Cam; Dữ liệu cảm biến đo tầm nhìn 6498-V tại đầu 02L tự động tích hợp vào các bản; quan trắc sân bay, hiển thị trên các giao diện khai",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
84fe9ad9-56fa-4c49-acd5-65a222e14f88,a13f3116-f74d-4435-b248-5b458d9fead4,CRA,APP/TWR Cam Ranh,,733/GP-CHK,2026-02-06,2028-02-15,,Hệ thống quan trắc thời tiết tự động AVIMET,2025,,,AVIMET,9S7KB94; 7PKXW84,Phần Lan,Quan trắc và báo cáo thời tiết sân bay phục vụ hoạt động bay,Khu vực Cảng hàng không quốc tế Cam Ranh,Không áp dụng,"Cảng HKQT Cam Ranh, Phường Bắc Cam Ranh, Tỉnh Khánh Hòa",24/24h,"Tên: Hệ thống quan trắc thời tiết tự động AVIMET || Model: AVIMET || Serial: 9S7KB94; 7PKXW84 || SX: Phần Lan. Năm sản xuất: 2025 || Tính năng: Trong phụ lục kèm theo || phụ lục kèm theo: 9. Địa điểm đặt thiết bị: Cảng HKQT Cam Ranh, Phường Bắc Cam Ranh, Tỉnh Khánh Hòa || PHỤ LỤC: Tính năng kỹ thuật Hệ thống quan trắc thời tiết tự động AVIMET; (Kèm theo Giấy phép số 733 /GP-CHK ngày 06 /02/2026); Thiết bị ngoài trời: Hệ thống truyền dẫn kết nối với các thiết bị đo đặt tại các vị trí dọc; - Vị trí trần mây 02:; + 01 thiết bị đo độ cao chân mây CL31; - Vị trí đầu CHC 02:; + 01 thiết bị đo tầm nhìn và hiện tượng thời tiết FD70; + 01 cảm biến ánh sáng nền LM21; + 01 thiết bị đo hướng và tốc độ gió WMT703; + 01 Datalogger QML201; - Vị trí giữa:; + 01 thiết bị đo hướng và tốc độ gió WMT703; + 01 thiết bị đo áp suất không khi PTB330; + 01 thiết bị đo nhiệt độ và độ ẩm HMP 155; + 01 thiết bị đo lượng mưa RG13; + 01 thiết bị đo dông sét TSS928; + 01 Datalogger QML201; - Vị trí đầu CHC 20:; + 01 thiết bị đo tầm nhìn và hiện tượng thời tiết FD70; + 01 cảm biến ánh sáng nền LM21; + 01 thiết bị đo hướng và tốc độ gió WMT703; + 01 Datalogger QML201; - Vị trí trần mây 20:; + 01 thiết bị đo độ cao chân mây CL31; b) Thiết bị trong nhà:; - Trạm xử lý dữ liệu trung tâm gồm 02 máy tính (đặt tại Trung tâm KS TC-TS Cam Ranh),; lưu trữ số liệu khí tượng, kết nối AMHS (VVCRYMYW), D-ATIS; -03 máy tính hiển thị số liệu khí tượng đặt tại TWR tại Trung tâm KS TC-TS Cam Ranh; -02 máy tính hiển thị số liệu khí tượng đặt tại APP tại Trung tâm KS TC-TS Cam Ranh; -01 máy tính tại vị trí trực kĩ thuật đặt tại Trung tâm KS TC-TS Cam Ranh; -01 máy tính đặt tại phòng MET Trung tâm KS TC-TS Cam Ranh; -01 thiết bị giao tiếp với hệ thống đèn đường băng; -01 thiết bị đồng hồ thời gian chuẩn;",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
