loai,id,ma,tieu_de,noi_dung,route,tsv,updated_at
thiet_bi,1f5a33f2-9e5e-4877-beac-84af73547d58,TB_TNNR8EPA,Cắt lọc sét nguồn AC,"Cắt lọc sét nguồn AC Phoenix Contact Trạm 17 Ra soat 2026-07-11, file nguon: BDKT_OPTIMET",/thiet-bi/TB_TNNR8EPA,"'-07':20B '-11':21B '17':16B '2026':19B 'ac':7A,12B 'bdkt':24B 'cat':3A,8B 'contact':14B 'file':22B 'loc':4A,9B 'nguon':6A,11B,23B 'optimet':25B 'phoenix':13B 'ra':17B 'set':5A,10B 'soat':18B 'tb':1A 'tnnr8epa':2A 'tram':15B",2026-07-16 03:53:31.441458+00
thiet_bi,afbeee3d-a470-4333-bcd1-7cb16c994642,TB_NYRDFMAP,CONVERTER QUANG,CONVERTER QUANG Trạm khí tượng Đề xuất: Không | Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Có VTDP trong kho | Niên hạn: Quá 2/3,/thiet-bi/TB_NYRDFMAP,"'0':15B '2/3':31B 'binh':21B 'co':24B 'converter':3A,5B 'de':10B 'dong':20B 'han':29B 'hoat':19B 'hoc':14B 'hong':13B 'khi':8B 'kho':27B 'khong':12B 'lan':16B 'nien':28B 'nyrdfmap':2A 'qua':30B 'quang':4A,6B 'tb':1A 'thuong':22B 'tinh':17B 'tram':7B 'trang':18B 'trong':26B 'tuong':9B 'vtdp':23B,25B 'xuat':11B",2026-07-16 03:53:31.441458+00
thiet_bi,f6af1d84-5bce-40d8-9bfc-7cd5267bc4a9,TB_78PR9Y4A,CONVERTER QUANG,CONVERTER QUANG Trạm khí tượng Đề xuất: Không | Hỏng hóc: không | Tình trạng: Hoạt động bình thường | VTDP: Có VTDP trong kho | Niên hạn: Quá 2/3,/thiet-bi/TB_78PR9Y4A,"'2/3':30B '78pr9y4a':2A 'binh':20B 'co':23B 'converter':3A,5B 'de':10B 'dong':19B 'han':28B 'hoat':18B 'hoc':14B 'hong':13B 'khi':8B 'kho':26B 'khong':12B,15B 'nien':27B 'qua':29B 'quang':4A,6B 'tb':1A 'thuong':21B 'tinh':16B 'tram':7B 'trang':17B 'trong':25B 'tuong':9B 'vtdp':22B,24B 'xuat':11B",2026-07-16 03:53:31.441458+00
thiet_bi,044dea87-339f-43b5-9b2e-23ffca10c48b,TB_MAD1MV7C,"Cột, túi gió đầu 02","Cột, túi gió đầu 02 Trạm khí tượng Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Quá 2/3",/thiet-bi/TB_MAD1MV7C,"'0':18B '02':7A,12B '2/3':31B 'binh':24B 'cot':3A,8B 'dau':6A,11B 'dong':23B 'gio':5A,10B 'han':29B 'hoat':22B 'hoc':17B 'hong':16B 'khi':14B 'khong':27B 'lan':19B 'mad1mv7c':2A 'nien':28B 'qua':30B 'tb':1A 'thuong':25B 'tinh':20B 'tram':13B 'trang':21B 'tui':4A,9B 'tuong':15B 'vtdp':26B",2026-07-16 03:53:31.441458+00
thiet_bi,42318abc-afbf-4a17-9fc2-e1d8c3ca44a1,TB_7RZWV9W3,"Cột, túi gió đầu 20","Cột, túi gió đầu 20 Trạm khí tượng Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Quá 2/3",/thiet-bi/TB_7RZWV9W3,"'0':18B '2/3':31B '20':7A,12B '7rzwv9w3':2A 'binh':24B 'cot':3A,8B 'dau':6A,11B 'dong':23B 'gio':5A,10B 'han':29B 'hoat':22B 'hoc':17B 'hong':16B 'khi':14B 'khong':27B 'lan':19B 'nien':28B 'qua':30B 'tb':1A 'thuong':25B 'tinh':20B 'tram':13B 'trang':21B 'tui':4A,9B 'tuong':15B 'vtdp':26B",2026-07-16 03:53:31.441458+00
thiet_bi,83f5d0ed-672b-45a3-99cb-1dade6df02dc,TB_PY06FP8J,PC Display MET,PC Display MET Phòng khí tượng Đề xuất: Đề nghị mua HĐH Windows bản quyền sử dụng chung cho các đầu cuối | Hỏng hóc: không | Tình trạng: Hoạt động bình thường | VTDP: Có 2 CPU (HP Z2) dự phòng trong kho dự phòng nhưng phải mua HĐH Windows để cài đặt | Niên hạn: Quá 2/3,/thiet-bi/TB_PY06FP8J,"'2':39B '2/3':60B 'ban':19B 'binh':35B 'cac':25B 'cai':55B 'cho':24B 'chung':23B 'co':38B 'cpu':40B 'cuoi':27B 'dat':56B 'dau':26B 'de':12B,14B,54B 'display':4A,7B 'dong':34B 'du':43B,47B 'dung':22B 'han':58B 'hdh':17B,52B 'hoat':33B 'hoc':29B 'hong':28B 'hp':41B 'khi':10B 'kho':46B 'khong':30B 'met':5A,8B 'mua':16B,51B 'nghi':15B 'nhung':49B 'nien':57B 'pc':3A,6B 'phai':50B 'phong':9B,44B,48B 'py06fp8j':2A 'qua':59B 'quyen':20B 'su':21B 'tb':1A 'thuong':36B 'tinh':31B 'trang':32B 'trong':45B 'tuong':11B 'vtdp':37B 'windows':18B,53B 'xuat':13B 'z2':42B",2026-07-16 03:53:31.441458+00
thiet_bi,bfe91584-c1b6-46b9-83bd-872b134979ed,TB_1YXNCKBT,Trạm đo trần mây đầu 20,Trạm đo trần mây đầu 20 Trạm khí tượng Niên hạn: Không,/thiet-bi/TB_1YXNCKBT,"'1yxnckbt':2A '20':8A,14B 'dau':7A,13B 'do':4A,10B 'han':19B 'khi':16B 'khong':20B 'may':6A,12B 'nien':18B 'tb':1A 'tram':3A,9B,15B 'tran':5A,11B 'tuong':17B",2026-07-16 03:53:31.441458+00
thiet_bi,199aed99-4028-4ec5-b5e0-ea6e57315b28,TB_MKWKD7RW,Cắt lọc sét nguồn AC,"Cắt sét nguồn 220VAC -  UHF Schneider Trạm 17 Ra soat 2026-07-11, file nguon: BDKT_OPTIMET",/thiet-bi/TB_MKWKD7RW,"'-07':19B '-11':20B '17':15B '2026':18B '220vac':11B 'ac':7A 'bdkt':23B 'cat':3A,8B 'file':21B 'loc':4A 'mkwkd7rw':2A 'nguon':6A,10B,22B 'optimet':24B 'ra':16B 'schneider':13B 'set':5A,9B 'soat':17B 'tb':1A 'tram':14B 'uhf':12B",2026-07-16 03:53:31.441458+00
thiet_bi,af6b49e9-8a23-408c-92a5-17e08d7eb9f3,TB_CH2XP8A9,Data Taker DT80,093882 Data Taker DT80 MTECH Trạm khí tượng Đề xuất: Không | Hỏng hóc: không | Tình trạng: Hoạt động bình thường | VTDP: Có VTDP trong kho | Niên hạn: Quá 2/3,/thiet-bi/TB_CH2XP8A9,"'093882':6B '2/3':34B 'binh':24B 'ch2xp8a9':2A 'co':27B 'data':3A,7B 'de':14B 'dong':23B 'dt80':5A,9B 'han':32B 'hoat':22B 'hoc':18B 'hong':17B 'khi':12B 'kho':30B 'khong':16B,19B 'mtech':10B 'nien':31B 'qua':33B 'taker':4A,8B 'tb':1A 'thuong':25B 'tinh':20B 'tram':11B 'trang':21B 'trong':29B 'tuong':13B 'vtdp':26B,28B 'xuat':15B",2026-07-16 03:53:31.441458+00
thiet_bi,169ac7e4-937b-4f7a-9e36-e9daadf49e7e,TB_JA2GK2Q0,PC OPT - OBS 2,PC OPT - OBS 2 Phòng khí tượng Đề xuất: Đề nghị mua HĐH Windows bản quyền sử dụng chung cho các đầu cuối | Hỏng hóc: không | Tình trạng: Hoạt động bình thường | VTDP: Có 2 CPU (HP Z2) dự phòng trong kho dự phòng nhưng phải mua HĐH Windows để cài đặt | Niên hạn: Quá 2/3,/thiet-bi/TB_JA2GK2Q0,"'2':6A,10B,41B '2/3':62B 'ban':21B 'binh':37B 'cac':27B 'cai':57B 'cho':26B 'chung':25B 'co':40B 'cpu':42B 'cuoi':29B 'dat':58B 'dau':28B 'de':14B,16B,56B 'dong':36B 'du':45B,49B 'dung':24B 'han':60B 'hdh':19B,54B 'hoat':35B 'hoc':31B 'hong':30B 'hp':43B 'ja2gk2q0':2A 'khi':12B 'kho':48B 'khong':32B 'mua':18B,53B 'nghi':17B 'nhung':51B 'nien':59B 'obs':5A,9B 'opt':4A,8B 'pc':3A,7B 'phai':52B 'phong':11B,46B,50B 'qua':61B 'quyen':22B 'su':23B 'tb':1A 'thuong':38B 'tinh':33B 'trang':34B 'trong':47B 'tuong':13B 'vtdp':39B 'windows':20B,55B 'xuat':15B 'z2':44B",2026-07-16 03:53:31.441458+00
thiet_bi,72b85e48-8148-478d-b2aa-5852c6f9e69f,TB_PMH9J6TE,Data logger,"1020461 Data logger NESA Trạm giữa Ra soat 2026-07-11, file nguon: THA_DAW21",/thiet-bi/TB_PMH9J6TE,"'-07':14B '-11':15B '1020461':5B '2026':13B 'data':3A,6B 'daw21':19B 'file':16B 'giua':10B 'logger':4A,7B 'nesa':8B 'nguon':17B 'pmh9j6te':2A 'ra':11B 'soat':12B 'tb':1A 'tha':18B 'tram':9B",2026-07-16 03:53:31.441458+00
thiet_bi,de625f01-2181-434d-9b44-d9add344c450,TB_DJMBRQRC,Chống sét đường tín hiệu(x3),"Chống sét đường tín hiệu Citel UHF-15 Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_DJMBRQRC,"'-07':20B '-11':21B '-15':16B '2026':19B 'chong':3A,9B 'citel':14B 'djmbrqrc':2A 'duong':5A,11B 'file':22B 'hieu':7A,13B 'ims':25B 'nguon':23B 'pca':24B 'ra':17B 'set':4A,10B 'soat':18B 'tb':1A 'tin':6A,12B 'uhf':15B 'x3':8A",2026-07-17 01:20:13.233503+00
thiet_bi,5696e1b6-78c1-47de-86bd-f22fa0601c42,TB_31APD2TN,Sensor đo gió 4.3820.00.300,08240186 Cảm biến đo hướng và tốc độ gió Thies Clima Trạm khí tượng Đề xuất: Đề nghị mua sắm sử dụng chung cho các sân bay | Tình trạng: Hoạt động bình thường | VTDP: Hiện nay chỉ còn 1 sensor gió dự phòng tại Phú Bài | Niên hạn: Không,/thiet-bi/TB_31APD2TN,"'08240186':7B '1':45B '31apd2tn':2A '4.3820.00.300':6A 'bai':52B 'bay':33B 'bien':9B 'binh':38B 'cac':31B 'cam':8B 'chi':43B 'cho':30B 'chung':29B 'clima':17B 'con':44B 'de':21B,23B 'do':4A,10B,14B 'dong':37B 'du':48B 'dung':28B 'gio':5A,15B,47B 'han':54B 'hien':41B 'hoat':36B 'huong':11B 'khi':19B 'khong':55B 'mua':25B 'nay':42B 'nghi':24B 'nien':53B 'phong':49B 'phu':51B 'sam':26B 'san':32B 'sensor':3A,46B 'su':27B 'tai':50B 'tb':1A 'thies':16B 'thuong':39B 'tinh':34B 'toc':13B 'tram':18B 'trang':35B 'tuong':20B 'va':12B 'vtdp':40B 'xuat':22B",2026-07-16 03:53:31.441458+00
thiet_bi,7803d454-e34a-438a-ae1f-bbad0880380b,TB_V9P4VVEN,SWITCH TPLINK + Adaptor,2239266017949 SWITCH TPLINK + Adaptor TP-Link 2023 Hỏng hóc: 0 lần | Tình trạng: Khai thác bình thường | VTDP: Không có VTDP | Niên hạn: Không,/thiet-bi/TB_V9P4VVEN,"'0':16B '2023':13B '2239266017949':6B 'adaptor':5A,9B 'binh':22B 'co':26B 'han':29B 'hoc':15B 'hong':14B 'khai':20B 'khong':25B,30B 'lan':17B 'link':12B 'nien':28B 'switch':3A,7B 'tb':1A 'thac':21B 'thuong':23B 'tinh':18B 'tp':11B 'tp-link':10B 'tplink':4A,8B 'trang':19B 'v9p4vven':2A 'vtdp':24B,27B",2026-07-16 03:53:31.441458+00
thiet_bi,fa3b498f-f32d-4a95-8adc-47e2a78ef249,TB_W9GXE3PG,Chống sét đường tín hiệu (x3),"Chống sét đường tín hiệu Citel UHF-33 Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_W9GXE3PG,"'-07':20B '-11':21B '-33':16B '2026':19B 'chong':3A,9B 'citel':14B 'duong':5A,11B 'file':22B 'hieu':7A,13B 'ims':25B 'nguon':23B 'pca':24B 'ra':17B 'set':4A,10B 'soat':18B 'tb':1A 'tin':6A,12B 'uhf':15B 'w9gxe3pg':2A 'x3':8A",2026-07-17 01:20:13.233503+00
thiet_bi,25e2509e-7331-4a80-85c2-a87f51050c17,TB_74GB627Y,Server M,"Server M Phòng khí tượng Đề xuất: Mua sắm VTDP sử dụng chung cho AWOS Optimet CR, ĐN, Tuy Hòa, Phú Bài | Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Quá niên hạn",/thiet-bi/TB_74GB627Y,"'0':29B '74gb627y':2A 'awos':19B 'bai':26B 'binh':35B 'cho':18B 'chung':17B 'cr':21B 'de':10B 'dn':22B 'dong':34B 'dung':16B 'han':40B,43B 'hoa':24B 'hoat':33B 'hoc':28B 'hong':27B 'khi':8B 'khong':38B 'lan':30B 'm':4A,6B 'mua':12B 'nien':39B,42B 'optimet':20B 'phong':7B 'phu':25B 'qua':41B 'sam':13B 'server':3A,5B 'su':15B 'tb':1A 'thuong':36B 'tinh':31B 'trang':32B 'tuong':9B 'tuy':23B 'vtdp':14B,37B 'xuat':11B",2026-07-16 03:53:31.441458+00
thiet_bi,ca7715b7-3949-431f-aaa1-cee0ce50d987,TB_Z7QVN7Y9,Server STB,"Server STB Phòng khí tượng Đề xuất: Mua sắm VTDP sử dụng chung cho AWOS Optimet CR, ĐN, Tuy Hòa, Phú Bài | Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Quá niên hạn",/thiet-bi/TB_Z7QVN7Y9,"'0':29B 'awos':19B 'bai':26B 'binh':35B 'cho':18B 'chung':17B 'cr':21B 'de':10B 'dn':22B 'dong':34B 'dung':16B 'han':40B,43B 'hoa':24B 'hoat':33B 'hoc':28B 'hong':27B 'khi':8B 'khong':38B 'lan':30B 'mua':12B 'nien':39B,42B 'optimet':20B 'phong':7B 'phu':25B 'qua':41B 'sam':13B 'server':3A,5B 'stb':4A,6B 'su':15B 'tb':1A 'thuong':36B 'tinh':31B 'trang':32B 'tuong':9B 'tuy':23B 'vtdp':14B,37B 'xuat':11B 'z7qvn7y9':2A",2026-07-16 03:53:31.441458+00
thiet_bi,1636e627-5b47-4e23-a30c-2ce405e10345,TB_DJXBNW7H,Sensor đo độ mưa 915 RG,Sensor đo độ mưa 915 RG MTECH Trạm khí tượng Đề xuất: Không | Hỏng hóc: không | Tình trạng: Hoạt động bình thường | VTDP: Có VTDP trong kho | Niên hạn: Quá niên hạn,/thiet-bi/TB_DJXBNW7H,"'915':7A,13B 'binh':29B 'co':32B 'de':19B 'djxbnw7h':2A 'do':4A,5A,10B,11B 'dong':28B 'han':37B,40B 'hoat':27B 'hoc':23B 'hong':22B 'khi':17B 'kho':35B 'khong':21B,24B 'mtech':15B 'mua':6A,12B 'nien':36B,39B 'qua':38B 'rg':8A,14B 'sensor':3A,9B 'tb':1A 'thuong':30B 'tinh':25B 'tram':16B 'trang':26B 'trong':34B 'tuong':18B 'vtdp':31B,33B 'xuat':20B",2026-07-16 03:53:31.441458+00
thiet_bi,8111cc60-460b-4c50-b769-cdb2b48876b3,TB_4PV1WPTM,Sensor đo độ sáng nền 5000-301M6,2001-11805 Sensor đo độ sáng nền 5000-301M6 MTECH Trạm khí tượng Đề xuất: Không | Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Có dự phòng trong kho | Niên hạn: Quá 2/3,/thiet-bi/TB_4PV1WPTM,"'-11805':12B '-301':9A,19B '0':30B '2/3':47B '2001':11B '4pv1wptm':2A '5000':8A,18B 'binh':36B 'co':39B 'de':25B 'do':4A,5A,14B,15B 'dong':35B 'du':40B 'han':45B 'hoat':34B 'hoc':29B 'hong':28B 'khi':23B 'kho':43B 'khong':27B 'lan':31B 'm6':10A,20B 'mtech':21B 'nen':7A,17B 'nien':44B 'phong':41B 'qua':46B 'sang':6A,16B 'sensor':3A,13B 'tb':1A 'thuong':37B 'tinh':32B 'tram':22B 'trang':33B 'trong':42B 'tuong':24B 'vtdp':38B 'xuat':26B",2026-07-16 03:53:31.441458+00
thiet_bi,ca6cd15e-efbd-4903-8d8b-7274b2506627,TB_Y3MW28BB,Sensor khí áp,"V0821316 Cảm biến đo khí áp Vaisala TWR Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_Y3MW28BB,"'-07':17B '-11':18B '2026':16B 'ap':5A,11B 'bien':8B 'cam':7B 'do':9B 'file':19B 'ims':22B 'khi':4A,10B 'nguon':20B 'pca':21B 'ra':14B 'sensor':3A 'soat':15B 'tb':1A 'twr':13B 'v0821316':6B 'vaisala':12B 'y3mw28bb':2A",2026-07-16 03:53:31.441458+00
thiet_bi,6656e3fc-ae93-41a6-aeca-98c5e5094e18,TB_6BXBX7KZ,Chống sét nguồn AC,"Cắt sét nguồn 220VAC -  UHF Schneider UHF-15 Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_6BXBX7KZ,"'-07':18B '-11':19B '-15':14B '2026':17B '220vac':10B '6bxbx7kz':2A 'ac':6A 'cat':7B 'chong':3A 'file':20B 'ims':23B 'nguon':5A,9B,21B 'pca':22B 'ra':15B 'schneider':12B 'set':4A,8B 'soat':16B 'tb':1A 'uhf':11B,13B",2026-07-17 01:20:13.233503+00
thiet_bi,8428e496-59b3-4ad9-8181-7c4faf2cba3a,TB_ENFFZ51G,Màn hình hiển thị số liệu Gió dp,"Màn hình hiển thị số liệu gió Observator TWR Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_ENFFZ51G,"'-07':23B '-11':24B '2026':22B 'dp':10A 'enffz51g':2A 'file':25B 'gio':9A,17B 'hien':5A,13B 'hinh':4A,12B 'ims':28B 'lieu':8A,16B 'man':3A,11B 'nguon':26B 'observator':18B 'pca':27B 'ra':20B 'so':7A,15B 'soat':21B 'tb':1A 'thi':6A,14B 'twr':19B",2026-07-16 03:53:31.441458+00
giay_phep_khai_thac,0d98b960-6962-4136-a92f-ac7a0a20be7a,YLGS021708; YLGS021707,Hệ thống quan trắc thời tiết tự động IMS,Không áp dụng,/giay-phep/0d98b960-6962-4136-a92f-ac7a0a20be7a,'ap':13B 'dong':10A 'dung':14B 'he':3A 'ims':11A 'khong':12B 'quan':5A 'thoi':7A 'thong':4A 'tiet':8A 'trac':6A 'tu':9A 'ylgs021707':2A 'ylgs021708':1A,2026-07-16 03:53:44.014593+00
thiet_bi,408a914b-fc52-433f-8781-262a69bc5f26,TB_4JGYRGAM,Chống sét nguồn AC,"Cắt sét nguồn 220VAC -  UHF Schneider UHF-33 Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_4JGYRGAM,"'-07':18B '-11':19B '-33':14B '2026':17B '220vac':10B '4jgyrgam':2A 'ac':6A 'cat':7B 'chong':3A 'file':20B 'ims':23B 'nguon':5A,9B,21B 'pca':22B 'ra':15B 'schneider':12B 'set':4A,8B 'soat':16B 'tb':1A 'uhf':11B,13B",2026-07-17 01:20:13.233503+00
thiet_bi,c471f1b0-c7a2-496f-841a-3c4926dae710,TB_20CJEQ6K,Chống sét nguồn AC,"Cắt sét nguồn 220VAC -  UHF Schneider UHF-CEILO-33 Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_20CJEQ6K,"'-07':20B '-11':21B '2026':19B '20cjeq6k':2A '220vac':10B '33':16B 'ac':6A 'cat':7B 'ceilo':15B 'chong':3A 'file':22B 'ims':25B 'nguon':5A,9B,23B 'pca':24B 'ra':17B 'schneider':12B 'set':4A,8B 'soat':18B 'tb':1A 'uhf':11B,14B 'uhf-ceilo':13B",2026-07-17 01:20:13.233503+00
thiet_bi,17950c72-952d-4d97-9289-055ffc4ed701,TB_BGN03G03,Converter Serial to fiber,"YBC0320000070 Converter Serial to fiber 3Onedata TWR Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_BGN03G03,"'-07':17B '-11':18B '2026':16B '3onedata':12B 'bgn03g03':2A 'converter':3A,8B 'fiber':6A,11B 'file':19B 'ims':22B 'nguon':20B 'pca':21B 'ra':14B 'serial':4A,9B 'soat':15B 'tb':1A 'to':5A,10B 'twr':13B 'ybc0320000070':7B",2026-07-16 03:53:31.441458+00
thiet_bi,9fff1574-23aa-486a-8323-987c630a3529,TB_PGKF8AVC,Thiết bị Serial server,"Hệ thống mới Thiết bị Serial to Ethernet Moxa Phòng thiết bị Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_PGKF8AVC,"'-07':22B '-11':23B '2026':21B 'awos900':27B 'bi':4A,11B,18B 'ethernet':14B 'file':24B 'he':7B 'moi':9B 'moxa':15B 'nguon':25B 'pba':26B 'pgkf8avc':2A 'phong':16B 'ra':19B 'serial':5A,12B 'server':6A 'soat':20B 'tb':1A 'thiet':3A,10B,17B 'thong':8B 'to':13B",2026-07-16 03:53:31.441458+00
thiet_bi,626e1f42-37ea-4331-9024-72752e581905,TB_HDKCNT0J,Switch,"Hệ thống cũ Switch NetGear Phòng thiết bị Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_HDKCNT0J,"'-07':15B '-11':16B '2026':14B 'awos900':20B 'bi':11B 'cu':6B 'file':17B 'hdkcnt0j':2A 'he':4B 'netgear':8B 'nguon':18B 'pba':19B 'phong':9B 'ra':12B 'soat':13B 'switch':3A,7B 'tb':1A 'thiet':10B 'thong':5B",2026-07-16 03:53:31.441458+00
thiet_bi,57f49c06-2475-4761-9e2b-95a6af0274ab,TB_9G34K5TN,Modem Hub UHF,"Hub Modem Hub UHF RACOM Phòng thiết bị Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_9G34K5TN,"'-07':17B '-11':18B '2026':16B '9g34k5tn':2A 'awos900':22B 'bi':13B 'file':19B 'hub':4A,6B,8B 'modem':3A,7B 'nguon':20B 'pba':21B 'phong':11B 'ra':14B 'racom':10B 'soat':15B 'tb':1A 'thiet':12B 'uhf':5A,9B",2026-07-16 03:53:31.441458+00
thiet_bi,bbf3a96f-fae0-4779-b4aa-783791b74512,TB_JP6AQXS0,Switch,"Switch Fortinet Phòng thiết bị Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_JP6AQXS0,"'-07':12B '-11':13B '2026':11B 'awos900':17B 'bi':8B 'file':14B 'fortinet':5B 'jp6aqxs0':2A 'nguon':15B 'pba':16B 'phong':6B 'ra':9B 'soat':10B 'switch':3A,4B 'tb':1A 'thiet':7B",2026-07-16 03:53:31.441458+00
thiet_bi,efc5ad30-d851-43e1-b2b6-5a11b011250d,TB_ZZS0N40P,Cảm biến đo khí áp,"Cảm biến đo khí áp All Weather Phòng thiết bị Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_ZZS0N40P,"'-07':21B '-11':22B '2026':20B 'all':13B 'ap':7A,12B 'awos900':26B 'bi':17B 'bien':4A,9B 'cam':3A,8B 'do':5A,10B 'file':23B 'khi':6A,11B 'nguon':24B 'pba':25B 'phong':15B 'ra':18B 'soat':19B 'tb':1A 'thiet':16B 'weather':14B 'zzs0n40p':2A",2026-07-16 03:53:31.441458+00
thiet_bi,285f84c9-879e-405c-9c95-719fa30dac32,TB_WHCWQT10,Chống sét RF,"Chống sét RF Citel Phòng thiết bị Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_WHCWQT10,"'-07':16B '-11':17B '2026':15B 'awos900':21B 'bi':12B 'chong':3A,6B 'citel':9B 'file':18B 'nguon':19B 'pba':20B 'phong':10B 'ra':13B 'rf':5A,8B 'set':4A,7B 'soat':14B 'tb':1A 'thiet':11B 'whcwqt10':2A",2026-07-16 03:53:31.441458+00
thiet_bi,e5391d13-973b-4ca2-923a-cafb8886feee,TB_5C4PRYZM,Modem UHF,"Modem UHF TeleDesign Phòng thiết bị Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_5C4PRYZM,"'-07':14B '-11':15B '2026':13B '5c4pryzm':2A 'awos900':19B 'bi':10B 'file':16B 'modem':3A,5B 'nguon':17B 'pba':18B 'phong':8B 'ra':11B 'soat':12B 'tb':1A 'teledesign':7B 'thiet':9B 'uhf':4A,6B",2026-07-16 03:53:31.441458+00
thiet_bi,3bcf80b9-8e4f-4a1b-9383-1be19d17207f,TB_QBY1EN04,Chống sét RF,"Chống sét RF Citel UHF-33 Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_QBY1EN04,"'-07':15B '-11':16B '-33':11B '2026':14B 'chong':3A,6B 'citel':9B 'file':17B 'ims':20B 'nguon':18B 'pca':19B 'qby1en04':2A 'ra':12B 'rf':5A,8B 'set':4A,7B 'soat':13B 'tb':1A 'uhf':10B",2026-07-17 01:20:13.233503+00
thiet_bi,960d9d70-07d1-4674-931d-6c9202e5f486,TB_JV5EK6XS,Cảm biến đo lượng mưa,"TTB00018750 Cảm biến đo lượng mưa Young Trạm giữa Ra soat 2026-07-11, file nguon: THA_DAW21",/thiet-bi/TB_JV5EK6XS,"'-07':20B '-11':21B '2026':19B 'bien':4A,10B 'cam':3A,9B 'daw21':25B 'do':5A,11B 'file':22B 'giua':16B 'jv5ek6xs':2A 'luong':6A,12B 'mua':7A,13B 'nguon':23B 'ra':17B 'soat':18B 'tb':1A 'tha':24B 'tram':15B 'ttb00018750':8B 'young':14B",2026-07-16 03:53:31.441458+00
thiet_bi,762480b6-0b84-47f9-b2a4-9dcbb507997b,TB_36YF4XX6,Chống sét RF,"Chống sét RF Citel UHF-CEILO-33 Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_36YF4XX6,"'-07':17B '-11':18B '2026':16B '33':13B '36yf4xx6':2A 'ceilo':12B 'chong':3A,6B 'citel':9B 'file':19B 'ims':22B 'nguon':20B 'pca':21B 'ra':14B 'rf':5A,8B 'set':4A,7B 'soat':15B 'tb':1A 'uhf':11B 'uhf-ceilo':10B",2026-07-17 01:20:13.233503+00
thiet_bi,800b86f9-4c52-4cd3-b845-43ad521d2538,TB_9E36GC4B,Thiết bị thu phát vô tuyến,"2204704744 Thiết bị thu phát vô tuyến RACOM Trạm giữa Ra soat 2026-07-11, file nguon: THA_DAW21",/thiet-bi/TB_9E36GC4B,"'-07':23B '-11':24B '2026':22B '2204704744':10B '9e36':2A 'bi':5A,12B 'daw21':28B 'file':25B 'gc4b':3A 'giua':19B 'nguon':26B 'phat':7A,14B 'ra':20B 'racom':17B 'soat':21B 'tb':1A 'tha':27B 'thiet':4A,11B 'thu':6A,13B 'tram':18B 'tuyen':9A,16B 'vo':8A,15B",2026-07-16 03:53:31.441458+00
thiet_bi,3a508722-f359-40ac-8c95-3c7ca16826b0,TB_0Y21ZTDY,Thiết bị chuyển mạch quang,"Tủ datalogger: TBCGB1004763
Tủ thiết bị: TBCFB1078521, TBCGB1004673 Thiết bị chuyển mạch quang Moxa Trạm giữa Ra soat 2026-07-11, file nguon: THA_DAW21",/thiet-bi/TB_0Y21ZTDY,"'-07':27B '-11':28B '0y21ztdy':2A '2026':26B 'bi':4A,13B,17B 'chuyen':5A,18B 'datalogger':9B 'daw21':32B 'file':29B 'giua':23B 'mach':6A,19B 'moxa':21B 'nguon':30B 'quang':7A,20B 'ra':24B 'soat':25B 'tb':1A 'tbcfb1078521':14B 'tbcgb1004673':15B 'tbcgb1004763':10B 'tha':31B 'thiet':3A,12B,16B 'tram':22B 'tu':8B,11B",2026-07-16 03:53:31.441458+00
