id,ma,ten,so_model,nha_san_xuat_id,loai_thiet_bi_id,field_set_id,hinh_anh,mo_ta,thu_tu,active,created_at,updated_at,p_n,merged_into,deactivated_at
e0cede96-c46b-411a-9a8c-f97a5ae07521,M_AWOS_ETHEWAN_04_CONVERTER_ETHERWAN_10_100BA_D07A59,04 Converter Etherwan,,d587f701-fb92-4a71-934e-aa75a3f071f3,ae03f513-6763-46f8-913d-91a103966947,,1783847634048_CleanShot_2026-07-12_at_16.13.32.webp,10/100BASE-TX to 100BASE-FX Single Mode (SC) -20Km Media Converter (1310nm),159,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.422593+00,,,
db58e80c-1899-417c-b4a7-fa954d48f6be,M_AWOS_MOXA_SW_MOXA_EDS_208A_5FCF86,SW MOXA EDS 208A,,a5454b1e-b677-4fd8-8494-b4c080de867d,ae03f513-6763-46f8-913d-91a103966947,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,184,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.527412+00,,,
7b67b8e3-7d62-4330-9e34-42b2a3d86068,M_AWOS_DELL_PC_OPT_GCU_BBBE50,PC OPT - GCU,,f9bb034d-e32b-4595-b6a6-e5136105dc19,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,124,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.636848+00,,,
ea01bd88-ffa0-408d-a349-7c63c62e1f08,M_AWOS_DELL_PC_GIAM_SAT_UHF_935422,PC giám sát UHF,,f9bb034d-e32b-4595-b6a6-e5136105dc19,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,125,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.73766+00,,,
d04dd23d-9c01-4138-ae4d-8f463db7c8d6,M_CAP,Cáp,,2e05f201-8ee7-4f2d-afe5-963dc6d94500,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,155,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.844743+00,,,
59df4bf9-b124-4c71-a741-8eb83f198007,M_KIM_THU_SET,Kim thu sét,,2e05f201-8ee7-4f2d-afe5-963dc6d94500,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,157,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.951843+00,,,
d28de1f2-6e4d-4f59-adf2-2ee762335ccb,M_ONG_SOI_THUY_TINH,Ống sợi thủy tinh,,2e05f201-8ee7-4f2d-afe5-963dc6d94500,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,158,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.059956+00,,,
58ca6e19-bf8c-4a66-a3a5-d972b7886858,M_AWOS_ETHEWAN_CHASSIS_ETHERWAN_E8100D,Chassis Etherwan,,d587f701-fb92-4a71-934e-aa75a3f071f3,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,160,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.16459+00,,,
c960ef78-8f14-4246-8c87-38a0a2d26a8a,M_CAM_BIEN_DO_TAM_NHIN,Cảm biến đo tầm nhìn,,b7f4a9b7-d8ca-434b-b11c-5e4a13a35ad1,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,,103,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.775873+00,,,
352c73a8-1161-4d8d-9881-9295bc3ad82d,M_AWOS_CISCO_SWITCH_CISCO_3650_VLAN_UHF_52DE93,Switch Cisco 3650 VLAN UHF,,ce41dcc3-9d54-4a7b-99fd-5a4a97a95447,ae03f513-6763-46f8-913d-91a103966947,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,111,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.985313+00,,,
5c5edb7a-3599-4422-8b0f-c7b0359e42df,M_AWOS_CITEL_CHONG_SET_RF_CHO_MODEM_C41475,Chống sét RF cho modem,,80666d25-731c-4de5-8d64-08488037258a,ae03f513-6763-46f8-913d-91a103966947,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,117,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.088381+00,,,
16aaea5d-4982-4a83-b78c-1a8c03abdddb,M_MAN_HINH,Màn hình,,f3ac5754-f684-4ba1-8fd4-dd0a2242dad2,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,,,175,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.18943+00,,,
6052b1d7-f4f7-4376-8e06-b20635498e81,M_AWOS_MEANWELL_SCP5012_B77B97,Bộ Charger SCP-50-12,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,1783847350240_CleanShot_2026-07-12_at_16.08.46.webp,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, PCA, PLK, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.402959+00,SCP-50-12,,
b7d643c0-7616-4050-8bdd-afc60f121a39,M_AWOS_METEOSERVIS_MR2_38C465,Cảm biến đo mưa MR2,,ccabe12e-a9a1-47c5-94e7-0867f318a20d,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.506731+00,MR2,,
c939fdc4-38ff-4b16-a7cd-5cf428b638f7,M_AWOS_MEANWELL_DRC100A_CEC8D2,Nguồn AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, PBA, PCA, PLK",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.714299+00,DRC-100A,,
850d240b-a7eb-4d8e-9e1f-2e7baa23ca67,M_AWOS_MEANWELL_DRC60A_5D59E7,Nguồn AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: PBA, PCA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.820563+00,DRC-60A,,
168e82d7-8bf2-42ea-977f-5b0fa6cf7232,M_AWOS_MICROSTEPMIS_TSS500_AFEC5C,Cảm biến đo Dông sét,,54e09535-2d7f-4319-812f-aee0a4916ed6,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: PCA, PLK",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.298222+00,TSS-500,,
c4920869-42f0-4b89-bdde-2a905c24a4af,M_AWOS_MEANWELL_AD155A_3EBCF7,Bộ chuyển đổi AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, PBA, PCA, PLK, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.609015+00,AD-155A,,
5a9b0333-a084-4240-96ab-bd5db912930c,M_AWOS_MEANWELL_DRC60B_F648E2,Nguồn AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:28.930511+00,DRC-60B,,
dd7d4f7a-f771-4b27-b4f0-338067668a88,M_AWOS_MEANWELL_MDR6012_3A9690,Nguồn AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.033667+00,MDR-60-12,,
0fe630a6-0b32-4cf2-9bb2-973ece0a277d,M_AWOS_MEANWELL_PSC100A_54B608,Nguồn AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.137095+00,PSC-100A,,
1f788dea-eb1c-47ba-9505-1b9eac11eea7,M_AWOS_MEANWELL_PSC100AC_D534DB,Nguồn AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, CLA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.240569+00,PSC-100A-C,,
1a83e773-41ef-4c05-8962-a3d040783af2,M_AWOS_MEANWELL_SCP155A_A15998,Nguồn AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.344615+00,SCP-155A,,
f8848c63-7cfb-4fdd-b1f8-9b46bde5a6b9,M_AWOS_MEANWELL_SP320_D54967,Nguồn AC/DC,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.45426+00,SP-320,,
d67fb790-cf83-4849-9983-94a3768fd632,M_AWOS_MICROSTEPMIS_PT100_42CFAC,Cảm biến nhiệt độ,,54e09535-2d7f-4319-812f-aee0a4916ed6,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: CLA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.559922+00,PT100,,
8dc8e474-b130-4785-b3ed-9066c061cebb,M_AWOS_MICROSTEPMIS_MISMSB780_AFDBE8,Cảm biến đo khí áp,,54e09535-2d7f-4319-812f-aee0a4916ed6,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.667889+00,MIS MSB780,,
d1a75326-a99b-43c1-8fcb-b9a071613d5e,M_AWOS_MICROSTEPMIS_MR2_53662E,Cảm biến đo lượng mưa,,54e09535-2d7f-4319-812f-aee0a4916ed6,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, PCA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.772442+00,MR-2,,
21149c45-6ce4-4eb7-b5cd-1d29d5b15e6f,M_AWOS_MICROSTEPMIS_RHT175_6CDC52,Cảm biến đo nhiệt độ và độ ẩm,,54e09535-2d7f-4319-812f-aee0a4916ed6,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, PLK",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.875364+00,RHT 175,,
b40b51ba-72d2-4d63-8943-19ec12529696,M_AWOS_MICROSTEPMIS_MISRHT175_4813B5,Cảm biến đo nhiệt độ độ ẩm,,54e09535-2d7f-4319-812f-aee0a4916ed6,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:29.976639+00,MIS RHT 175,,
3658c79e-931c-404f-9f8d-294831ab6951,M_AWOS_MICROSTEPMIS_MD24_B8718B,Modem FSK,,54e09535-2d7f-4319-812f-aee0a4916ed6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:30.077103+00,MD-24,,
f4f4c876-3a9c-4345-8eed-58edda93d377,M_AWOS_MICROSTEPMIS_MD24R_05DE34,Modem FSK,,54e09535-2d7f-4319-812f-aee0a4916ed6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:30.178563+00,MD-24R,,
47d69c0d-0b8d-4a24-ac66-15e2960df369,M_AWOS_MICROSTEPMIS_OVP485_CD98CC,Thiết bị bảo vệ quá áp,,54e09535-2d7f-4319-812f-aee0a4916ed6,accf1740-4c18-4b9a-895f-59d85ba593b5,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:30.279638+00,OVP 485,,
c52b5941-93e7-492d-9026-87e6d38f79f4,M_AWOS_MICROSTEPMIS_OVPPHONE160V_7BB6AF,Thiết bị bảo vệ quá áp,,54e09535-2d7f-4319-812f-aee0a4916ed6,accf1740-4c18-4b9a-895f-59d85ba593b5,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:30.38249+00,OVP Phone 160v,,
a440239e-8a24-4523-ab16-6fd3e50f4691,M_AWOS_MTECH_915RG_E7A98B,Cảm biến đo mưa,,ad5bae28-70da-4528-a406-c5c52467e25e,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:30.482882+00,915-RG,,
3d2f52d6-6edb-4ac7-9a9c-22f40ff5ff2f,M_AWOS_MTECH_7000300_E0F687,Cảm biến đo tầm nhìn,,ad5bae28-70da-4528-a406-c5c52467e25e,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:30.689361+00,7000-300,,
7bc1bf8c-5be7-4168-844c-2e4ec3024de7,M_AWOS_MTECH_5000301M6_0085D2,Cảm biến đo ánh sáng nền,,ad5bae28-70da-4528-a406-c5c52467e25e,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:30.811035+00,5000-301-M6,,
6ad30d0c-14ff-4388-b6cb-0a55ecf33136,M_AWOS_MICROSTEPMIS_AMS111II_2A8D60,Data logger,,54e09535-2d7f-4319-812f-aee0a4916ed6,ae03f513-6763-46f8-913d-91a103966947,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, PCA, PLK",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:30.919347+00,AMS 111 II,,
26b2c91d-c75b-42ea-8651-afc6dfc140e4,M_AWOS_MICROSTEPMIS_IMSRLSI_32211B,RLSI,,54e09535-2d7f-4319-812f-aee0a4916ed6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.025836+00,IMS/RLSI,,
fa5513e7-08d5-449e-afdb-8b75a58407b6,M_AWOS_MICROSTEPMIS_OVP160V_FB8781,Chống sét đường tín hiệu,,54e09535-2d7f-4319-812f-aee0a4916ed6,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.131408+00,OVP-160V,,
e60bf1b2-f570-4997-878f-7c480fb78bf3,M_AWOS_RACOM_RIPEX400SPHUB_A8EB4F,Modem Hub UHF,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PBA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.084034+00,RipEX-400SP (Hub),,
81a989f9-0432-42d5-b017-0fb5d6d37d41,M_AWOS_RACOM_RIPEX400_F4E3DE,Modem UHF,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.18807+00,RipEX-400,,
202b1373-9caf-486b-af3b-5c609c444866,M_AWOS_NESA_BARAVS_983E50,Cảm biến áp suất BAR-AV-S,,54f5eb32-6a74-4b21-aae3-46cc63e2271b,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,1783847407545_CleanShot_2026-07-12_at_16.09.50.webp,,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.236715+00,BAR-AV-S,,
68846d95-ef16-44f9-8643-3676096fe12b,M_AWOS_NESA_URC_ED73B0,Cảm biến độ ẩm UR-C,,54f5eb32-6a74-4b21-aae3-46cc63e2271b,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.342754+00,UR-C,,
bc45a565-366f-4f7f-8c35-15d3b3871582,M_AWOS_NESA_TAC_B0B819,Cảm biến nhiệt độ TA-C,,54f5eb32-6a74-4b21-aae3-46cc63e2271b,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.451097+00,TA-C,,
d809a910-9b0d-4e66-afb7-6c6004d6a1a9,M_AWOS_NA_HYKKT01_EAA0F5,Nhiệt ẩm biểu,,,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PBA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.550459+00,HY-KKT01,,
65b143c3-459a-4dae-86ac-748cd45c1176,M_AWOS_NETGEAR_FS516_132E3F,Switch,,c8acb234-d521-4934-a5d9-7ba29ec24264,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PBA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.656593+00,FS-516,,
b63cae62-2dbf-4b84-ae97-c6526954dfa5,M_AWOS_OBSERVATOR_OCM140_B5EF75,Màn hình hiển thị số liệu gió,,1f8c6a88-4da8-4cff-bf77-616d07522c3c,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, PCA, PLK, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.759092+00,OCM-140,,
23899b65-4ecf-4d81-bcd6-ef1e7e7b3fa5,M_AWOS_PIPAD_VTD_F820DD,Màn hình hiển thị Nhiệt độ-Độ ẩm-Khí áp,,1c6ece88-bb18-47cb-992c-bf7c4c11e237,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:31.868147+00,VTD,,
d28b2aa6-050f-46e2-bb5a-5e1970b424ab,M_AWOS_RACOM_RIPEX400SP_642CC4,Modem UHF,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, PBA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.292519+00,RipEX-400SP,,
ed4f344a-ca1c-4564-9f45-b83edc522bad,M_AWOS_RACOM_RIPEXHS_17D5DB,ModemHub UHF,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, PCA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.394376+00,RipEX-HS,,
2fb6f338-4535-4c98-9332-1487b9c18d5f,M_AWOS_RACOM_MR400LIGHT_FFFDC3,Radio Modem MR400,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.496195+00,MR400LIGHT,,
7630438f-be97-492e-8911-3667478b8653,M_AWOS_RACOM_MR400RS2E_6EC307,Radio Modem MR400,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.596278+00,MR400RS2E,,
253a4c31-fe79-48d4-933b-adc537087c40,M_AWOS_RACOM_MR400RS3_BDC1E3,Radio Modem MR400,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.696534+00,MR400RS3,,
9fc5b9f4-c81a-4994-b98c-570785b37e5a,M_AWOS_MOXA_EDS208A_D246A0,Switch tích hợp cổng quang,,a5454b1e-b677-4fd8-8494-b4c080de867d,ae03f513-6763-46f8-913d-91a103966947,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, PCA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.799126+00,EDS-208A,,
c3f93d31-e4ab-4593-8f05-a96833fe46f5,M_AWOS_NESA_EVOLUTION_88AA37,Data logger,,54f5eb32-6a74-4b21-aae3-46cc63e2271b,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:32.903712+00,Evolution,,
440bdfa5-3a02-4eff-bded-b94023edccfb,M_AWOS_PHOENIXCONTACT_3HF12DCST_4A974D,Chống sét tín hiệu PT,,86f5add6-5fcf-4fca-b430-79f8306fb1f5,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.008509+00,3-HF-12DC-ST,,
a0a086f5-187f-4c44-a826-bcf9cf3049ea,M_AWOS_PHOENIXCONTACT_PT3HF12DCST_E4FBFC,Chống sét đường tín hiệu,,86f5add6-5fcf-4fca-b430-79f8306fb1f5,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.1125+00,PT 3-HF-12DC-ST,,
864681dd-abdd-4870-915a-654b4e7fff90,M_AWOS_PHOENIXCONTACT_VALMS23011FM_FF12AC,Cắt lọc sét nguồn AC,,86f5add6-5fcf-4fca-b430-79f8306fb1f5,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.212895+00,VAL-MS 230/1+1-FM,,
500f56a6-5c9d-4482-bfa1-6fede7ded405,M_AWOS_PHOENIXCONTACT_VALSECT21S350FM_DB54F2,Cắt lọc sét nguồn AC,,86f5add6-5fcf-4fca-b430-79f8306fb1f5,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.316654+00,VAL-SEC-T2-1S-350-FM,,
9a411ffd-9f0c-48c7-a7dd-d8b84d979089,M_AWOS_RACOM_HX090FRG_05B9D3,Chống sét RF,,ca029628-203c-4008-b4bc-89b0746a39c6,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.420715+00,HX090 F/RG,,
81f88bd9-e851-4a0a-8507-6d6d042ed85c,M_AWOS_RACOM_SA4015_433824,"Antenna  405-430 MHz, 5YAGI",,ca029628-203c-4008-b4bc-89b0746a39c6,accf1740-4c18-4b9a-895f-59d85ba593b5,,1784105787908_CleanShot_2026-07-15_at_15.56.08.webp,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-15 08:56:28.448719+00,SA401.5,,
fc824158-f93e-4e5d-86b1-8932c5c95585,M_AWOS_TPLINK_SOHO_2478D9,Switch đầu cuối SOHO,,02573a91-2686-4625-bb1f-233cc91f08ae,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.058764+00,SOHO,,
aeeae584-3797-4310-ad69-7f341a642adc,M_AWOS_VISION_CP1270_69DACE,Ắc quy dự phòng CP1270,,a61534a7-d3f8-4f25-9809-6973b60e86cf,accf1740-4c18-4b9a-895f-59d85ba593b5,,1783846727410_CleanShot_2026-07-12_at_15.46.44.webp,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.167364+00,CP1270,,
88b30179-e89c-420a-a542-ae7dfb4efb13,M_AWOS_VALIANT_VCL3048_001B91,Hệ thống đồng hồ chủ GPS,,92717ca6-4bc6-4c58-bb01-26f55f9c9139,,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.916065+00,VCL-3048,,
68ae2dda-7804-4e5d-8167-98c9adc8d6b7,M_AWOS_VIETNAM_HYLKT01_E9CC73,"Đo nhiệt độ, độ ẩm",,d99cc44e-5957-4b9b-bb01-329a6e86ba4b,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.016823+00,HY-LKT01,,
820d2633-c2d1-433e-8aae-fdf2a8ae5a4d,M_AWOS_YOUNG_522030_D3C9EA,Cảm biến đo lượng mưa,,2c1ceecf-9d8a-41a0-bcf0-c3743eeb52d9,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.118384+00,52203.0,,
f11a88e5-3567-4da7-8c1a-45de7c3ec05d,M_AWOS_VTD_PIPAD_83B5D6,Màn hình hiển thị số liệu Nhiệt-Ẩm-Áp,,2e2c3258-c675-4f4b-9435-c832804f802a,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, PBA, PCA, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.223414+00,Pipad,,
